sample_id,group_index,frame_index,residual_energy,query_score,target_gradient_risk,selected_by_residual,selected_by_query,selected_by_risk
vsi_question_1128,57,1,44.786865234375,-0.001286391168832779,0.012897725217044353,0,0,0
vsi_question_1128,58,1,51.65465545654297,0.017108509317040443,0.017416177317500114,0,0,1
vsi_question_1128,59,1,56.76723098754883,0.054041389375925064,0.31714293360710144,0,1,1
vsi_question_1128,60,1,52.53035354614258,0.007236163131892681,0.0,0,0,0
vsi_question_1128,61,1,53.6239013671875,0.00938177015632391,0.0004508995625656098,0,0,0
vsi_question_1128,62,1,80.13854217529297,0.01774488389492035,0.014155304059386253,0,0,0
vsi_question_1128,63,1,100.22850799560547,0.00867020059376955,0.054919179528951645,0,0,1
vsi_question_1128,64,1,70.9564437866211,0.011128267273306847,0.13657589256763458,0,0,1
vsi_question_1128,65,1,49.404930114746094,0.02386166714131832,0.01430686004459858,0,0,0
vsi_question_1128,66,1,113.16846466064453,0.011820165440440178,0.0,1,0,0
vsi_question_1128,67,1,115.05152893066406,0.010870378464460373,0.012494638562202454,1,0,0
vsi_question_1128,68,1,57.93584060668945,0.016021728515625,0.004783720709383488,0,0,0
vsi_question_1128,69,1,69.22330474853516,0.012308361008763313,0.011698085814714432,0,0,0
vsi_question_1128,70,1,124.34619140625,0.004211082123219967,0.0,1,0,0
vsi_question_1128,71,1,123.17570495605469,0.001589206513017416,0.02271835133433342,1,0,1
vsi_question_1128,72,1,59.06648254394531,0.006180034019052982,0.04181656613945961,0,0,1
vsi_question_1128,73,1,64.83726501464844,0.018564026802778244,0.004068773705512285,0,0,0
vsi_question_1128,74,1,114.00952911376953,-0.00014171714428812265,0.01619170792400837,1,0,1
vsi_question_1128,75,1,61.46815490722656,0.011152791790664196,0.00010154526535188779,0,0,0
vsi_question_1128,76,1,53.13808822631836,0.036196380853652954,0.02303057350218296,0,1,1
vsi_question_1128,77,1,98.96500396728516,0.020434241741895676,0.04079597815871239,0,0,1
vsi_question_1128,78,1,78.04058837890625,-0.001063085626810789,0.01074427179992199,0,0,0
vsi_question_1128,79,1,71.49336242675781,0.007783845532685518,0.0,0,0,0
vsi_question_1128,80,1,93.60040283203125,0.04014027863740921,0.06888062506914139,0,1,1
vsi_question_1128,81,1,91.87483215332031,-0.002343770582228899,0.010337901301681995,0,0,0
vsi_question_1128,82,1,75.26741027832031,-0.006098352838307619,0.013870214112102985,0,0,0
vsi_question_1128,83,1,81.85660552978516,0.03552640229463577,0.026433786377310753,0,1,1
vsi_question_1128,84,1,161.8758544921875,0.01816272735595703,0.028458064422011375,1,0,1
vsi_question_1128,85,1,89.01636505126953,0.003907058387994766,0.09099725633859634,0,0,1
vsi_question_1128,86,1,56.829795837402344,0.009312083944678307,0.046679992228746414,0,0,1
vsi_question_1128,87,1,239.3738250732422,0.02419212833046913,0.09930886328220367,1,0,1
vsi_question_1128,88,1,107.1532974243164,0.0067354110069572926,0.04786321148276329,1,0,1
vsi_question_1128,89,1,116.40840911865234,-0.0030560563318431377,0.0,1,0,0
vsi_question_1128,90,1,76.61070251464844,0.035504430532455444,0.0,0,1,0
vsi_question_1128,91,1,84.40231323242188,0.009346339851617813,0.029918329790234566,0,0,1
vsi_question_1128,92,1,114.09428405761719,0.007824823260307312,0.026476124301552773,1,0,1
vsi_question_1128,93,1,129.99464416503906,0.009254499338567257,0.3532276749610901,1,0,1
vsi_question_1128,94,1,87.58573913574219,0.02296694740653038,0.11004115641117096,0,0,1
vsi_question_1128,95,1,88.51585388183594,0.033655326813459396,0.024547811597585678,0,1,1
vsi_question_1128,96,1,80.26764678955078,0.006003131624311209,0.22711148858070374,0,0,1
vsi_question_1128,97,1,75.90550231933594,0.04648040980100632,0.3848901689052582,0,1,1
vsi_question_1128,98,2,45.288108825683594,0.06182005628943443,0.0,0,1,0
vsi_question_1128,99,2,81.43480682373047,0.02202710509300232,0.0,0,0,0
vsi_question_1128,100,2,57.53966522216797,0.04339911788702011,0.0,0,1,0
vsi_question_1128,101,2,58.12059783935547,0.07247371971607208,0.014761291444301605,0,1,0
vsi_question_1128,102,2,60.00055694580078,0.01344304159283638,0.0,0,0,0
vsi_question_1128,103,2,162.10255432128906,0.019213039427995682,0.025502551347017288,1,0,1
vsi_question_1128,104,2,64.81111907958984,0.055325113236904144,0.0,0,1,0
vsi_question_1128,105,2,53.82696533203125,0.03617764264345169,0.0,0,1,0
vsi_question_1128,106,2,68.73239135742188,0.012110027484595776,0.010821012780070305,0,0,0
vsi_question_1128,107,2,131.33798217773438,-0.0010896436870098114,0.025747880339622498,1,0,1
vsi_question_1128,108,2,52.223514556884766,0.05644454061985016,0.014846518635749817,0,1,0
vsi_question_1128,109,2,81.86553192138672,-0.015562731772661209,0.04211601987481117,0,0,1
vsi_question_1128,110,2,118.36885070800781,-0.00956979300826788,0.008031700737774372,1,0,0
vsi_question_1128,111,2,76.97998809814453,0.004582465626299381,0.002282751491293311,0,0,0
vsi_question_1128,112,2,68.13026428222656,0.012713606469333172,0.012739515863358974,0,0,0
vsi_question_1128,113,2,111.13343048095703,-0.0019453114364296198,0.04134208709001541,1,0,1
vsi_question_1128,114,2,88.10917663574219,-0.002734987996518612,0.01617012545466423,0,0,1
vsi_question_1128,115,2,70.29259490966797,0.018810631707310677,0.0,0,0,0
vsi_question_1128,116,2,87.22916412353516,-0.003383309580385685,0.0,0,0,0
vsi_question_1128,117,2,144.6266632080078,-0.005618368275463581,0.033591799437999725,1,0,1
vsi_question_1128,118,2,85.68284606933594,0.03003028593957424,0.010211107321083546,0,1,0
vsi_question_1128,119,2,111.01303100585938,0.007991494610905647,0.0,1,0,0
vsi_question_1128,120,2,142.514404296875,-0.008026555180549622,0.009184109047055244,1,0,0
vsi_question_1128,121,2,118.25118255615234,0.0008378764614462852,0.0,1,0,0
vsi_question_1128,122,2,45.00972366333008,0.0201422106474638,0.0021761939860880375,0,0,0
vsi_question_1128,123,2,82.82489013671875,-0.015907838940620422,0.0030239399056881666,0,0,0
vsi_question_1128,124,2,116.29487609863281,0.012202166020870209,0.0022466108202934265,1,0,0
vsi_question_1128,125,2,105.49555969238281,0.029416022822260857,0.011786079034209251,0,1,0
vsi_question_1128,126,2,70.47615051269531,0.009774438105523586,0.09667662531137466,0,0,1
vsi_question_1128,127,2,152.24722290039062,0.009084398858249187,0.008839639835059643,1,0,0
vsi_question_1128,128,2,96.96385192871094,0.0099928705021739,0.03921609744429588,0,0,1
vsi_question_1128,129,2,53.8990478515625,0.040753819048404694,0.058961421251297,0,1,1
vsi_question_1128,130,2,61.61882400512695,-0.022510990500450134,0.0,0,0,0
vsi_question_1128,131,2,84.69869995117188,-0.016917526721954346,0.007520525250583887,0,0,0
vsi_question_1128,132,2,96.23548126220703,0.0030505750328302383,0.010898076929152012,0,0,0
vsi_question_1128,133,2,161.4948272705078,0.034329354763031006,0.047425560653209686,1,1,1
vsi_question_1128,134,2,106.56697845458984,-0.0034398697316646576,0.005239218473434448,1,0,0
vsi_question_1128,135,2,87.96678161621094,0.020792361348867416,0.0,0,0,0
vsi_question_1128,136,2,240.1806640625,0.027726909145712852,0.015051472000777721,1,0,0
vsi_question_1128,137,2,109.12525177001953,0.005369030870497227,0.03586795553565025,1,0,1
vsi_question_1128,138,2,96.62583923339844,0.0028811695519834757,0.0012738161021843553,0,0,0
vsi_question_1128,139,2,110.05745697021484,0.04254564642906189,0.15134350955486298,1,1,1
vsi_question_1128,140,2,86.6097640991211,0.02503974735736847,0.04416975751519203,0,0,1
vsi_question_1128,141,2,78.94037628173828,-0.010931611061096191,0.00518407067283988,0,0,0
vsi_question_1128,142,2,83.36547088623047,0.0055857026018202305,0.0,0,0,0
vsi_question_1128,143,2,77.16983795166016,0.05605636164546013,0.0,0,1,0
vsi_question_1128,144,2,112.59306335449219,0.04387702792882919,0.14796268939971924,1,1,1
vsi_question_1128,145,2,101.4809341430664,0.012972439639270306,0.0,0,0,0
vsi_question_1128,146,2,99.27424621582031,0.028067078441381454,0.0,0,0,0
vsi_question_1128,147,3,81.07260131835938,0.04786181449890137,0.02077389694750309,0,1,1
vsi_question_1128,148,3,49.36785125732422,0.00415871012955904,0.005856742151081562,0,0,0
vsi_question_1128,149,3,42.33097457885742,0.02779219299554825,0.0071107856929302216,0,0,0
vsi_question_1128,150,3,57.428096771240234,0.07040716707706451,0.011174585670232773,0,1,0
vsi_question_1128,151,3,35.02392578125,0.030257688835263252,0.0005024942220188677,0,1,0
vsi_question_1128,152,3,33.49678039550781,-0.006728518754243851,0.008072677999734879,0,0,0
vsi_question_1128,153,3,51.123924255371094,0.044506944715976715,0.0,0,1,0
vsi_question_1128,154,3,45.033409118652344,0.034797295928001404,0.0,0,1,0
vsi_question_1128,155,3,39.101253509521484,0.03900495916604996,0.015298156067728996,0,1,0
vsi_question_1128,156,3,37.23625564575195,0.02044547162950039,0.005117880646139383,0,0,0
vsi_question_1128,157,3,42.61941909790039,0.06967763602733612,0.0,0,1,0
vsi_question_1128,158,3,30.730010986328125,0.015981052070856094,0.0,0,0,0
vsi_question_1128,159,3,44.90364074707031,0.017741883173584938,0.0,0,0,0
vsi_question_1128,160,3,65.04175567626953,0.012545912526547909,0.0,0,0,0
vsi_question_1128,161,3,48.683956146240234,0.033924806863069534,0.025627391412854195,0,1,1
vsi_question_1128,162,3,37.72929763793945,0.012699684128165245,0.0,0,0,0
vsi_question_1128,163,3,47.772056579589844,0.024334371089935303,0.0,0,0,0
vsi_question_1128,164,3,69.42286682128906,0.039863355457782745,0.0,0,1,0
vsi_question_1128,165,3,63.4408073425293,0.01879609003663063,0.008535973727703094,0,0,0
vsi_question_1128,166,3,42.890899658203125,0.022514285519719124,0.0,0,0,0
vsi_question_1128,167,3,41.65066909790039,0.040457602590322495,0.0028674709610641003,0,1,0
vsi_question_1128,168,3,54.586036682128906,0.002123162616044283,0.02845369465649128,0,0,1
vsi_question_1128,169,3,52.776580810546875,-0.00987668614834547,0.0,0,0,0
vsi_question_1128,170,3,91.01464080810547,0.014484960585832596,0.0017535395454615355,0,0,0
vsi_question_1128,171,3,94.75445556640625,0.017851941287517548,0.0,0,0,0
vsi_question_1128,172,3,79.30854034423828,0.011461140587925911,0.0,0,0,0
vsi_question_1128,173,3,131.466064453125,-0.016693001613020897,0.0,1,0,0
vsi_question_1128,174,3,51.05591583251953,0.04258190467953682,0.0,0,1,0
vsi_question_1128,175,3,92.56822967529297,0.029637616127729416,0.001574666821397841,0,1,0
vsi_question_1128,176,3,82.55928039550781,0.017635349184274673,0.0,0,0,0
vsi_question_1128,177,3,69.67539978027344,0.00313603226095438,0.0011801604414358735,0,0,0
vsi_question_1128,178,3,80.9237289428711,0.02954583801329136,0.031087007373571396,0,1,1
vsi_question_1128,179,3,55.131717681884766,0.010806543752551079,0.0,0,0,0
vsi_question_1128,180,3,80.21265411376953,0.021177709102630615,0.010789142921566963,0,0,0
vsi_question_1128,181,3,96.55265045166016,0.05143987759947777,0.0071766553446650505,0,1,0
vsi_question_1128,182,3,184.2249755859375,0.028323857113718987,0.008206400088965893,1,0,0
vsi_question_1128,183,3,95.68144989013672,0.011471696197986603,0.0,0,0,0
vsi_question_1128,184,3,67.70532989501953,0.006471352186053991,0.001621762290596962,0,0,0
vsi_question_1128,185,3,244.3522491455078,0.024271946400403976,0.007562671322375536,1,0,0
vsi_question_1128,186,3,55.53961944580078,0.022425558418035507,0.00729858223348856,0,0,0
vsi_question_1128,187,3,77.00379180908203,0.0077804019674658775,0.0026786052621901035,0,0,0
vsi_question_1128,188,3,70.91835021972656,0.05057039111852646,0.0,0,1,0
vsi_question_1128,189,3,74.5449447631836,0.01751321740448475,0.015334874391555786,0,0,0
vsi_question_1128,190,3,72.22274017333984,0.02562601864337921,0.0,0,0,0
vsi_question_1128,191,3,50.10037612915039,0.039884716272354126,0.0,0,1,0
vsi_question_1128,192,3,117.91271209716797,0.035842109471559525,0.0,1,1,0
vsi_question_1128,193,3,74.8411636352539,0.04448861628770828,0.013195510022342205,0,1,0
vsi_question_1128,194,3,57.378013610839844,0.02015080861747265,0.005301234778016806,0,0,0
vsi_question_1128,195,3,50.60702896118164,0.07014204561710358,0.0,0,1,0
vsi_question_1128,196,4,65.60206604003906,0.04964137822389603,0.012720517814159393,0,1,0
vsi_question_1128,197,4,33.00143051147461,0.003912812098860741,0.0,0,0,0
vsi_question_1128,198,4,50.579811096191406,0.04348243772983551,0.011177826672792435,0,1,0
vsi_question_1128,199,4,54.60722732543945,0.07420773804187775,0.012232586741447449,0,1,0
vsi_question_1128,200,4,48.97224807739258,0.004322744905948639,0.0,0,0,0
vsi_question_1128,201,4,45.75107192993164,0.01161106675863266,0.0053047738038003445,0,0,0
vsi_question_1128,202,4,89.86067199707031,0.05048320069909096,0.0,0,1,0
vsi_question_1128,203,4,50.03837203979492,0.03103994019329548,0.008263034746050835,0,1,0
vsi_question_1128,204,4,62.382347106933594,0.022854182869195938,0.039147499948740005,0,0,1
vsi_question_1128,205,4,37.956600189208984,0.009385342709720135,0.011901420541107655,0,0,0
vsi_question_1128,206,4,51.8258056640625,0.06503401696681976,0.0063272821716964245,0,1,0
vsi_question_1128,207,4,69.86456298828125,0.018193259835243225,0.0,0,0,0
vsi_question_1128,208,4,52.65465545654297,0.019840747117996216,0.000585773668717593,0,0,0
vsi_question_1128,209,4,45.283172607421875,0.042189884930849075,0.0,0,1,0
vsi_question_1128,210,4,40.325538635253906,0.036642834544181824,0.00116975128185004,0,1,0
vsi_question_1128,211,4,99.3407211303711,-0.003421829082071781,0.005122911185026169,0,0,0
vsi_question_1128,212,4,43.65764617919922,0.01588507369160652,0.005325064994394779,0,0,0
vsi_question_1128,213,4,63.96467971801758,0.042294107377529144,0.006802767515182495,0,1,0
vsi_question_1128,214,4,38.741031646728516,-0.007823131047189236,0.0,0,0,0
vsi_question_1128,215,4,89.22869873046875,-0.002998713869601488,0.007953789085149765,0,0,0
vsi_question_1128,216,4,77.6706314086914,0.03630498796701431,0.008694720454514027,0,1,0
vsi_question_1128,217,4,133.09207153320312,0.002588762901723385,0.008634054102003574,1,0,0
vsi_question_1128,218,4,125.65618896484375,0.012255019508302212,0.0,1,0,0
vsi_question_1128,219,4,89.97634887695312,0.0048256367444992065,0.0,0,0,0
vsi_question_1128,220,4,89.1920394897461,0.013407343998551369,0.0,0,0,0
vsi_question_1128,221,4,91.18399810791016,0.0033667623065412045,0.0,0,0,0
vsi_question_1128,222,4,105.7081069946289,-0.0021400004625320435,0.006145728286355734,0,0,0
vsi_question_1128,223,4,62.32734298706055,0.03998473659157753,0.0,0,1,0
vsi_question_1128,224,4,105.38973999023438,0.00915251113474369,0.0038553266786038876,0,0,0
vsi_question_1128,225,4,91.50482177734375,-0.008361234329640865,0.0,0,0,0
vsi_question_1128,226,4,56.928802490234375,0.004755106288939714,0.005741820205003023,0,0,0
vsi_question_1128,227,4,78.87859344482422,0.042985714972019196,0.0,0,1,0
vsi_question_1128,228,4,48.05095672607422,0.013356765732169151,0.0007106074481271207,0,0,0
vsi_question_1128,229,4,49.215293884277344,0.006842668168246746,0.008175705559551716,0,0,0
vsi_question_1128,230,4,51.133399963378906,0.042847007513046265,0.02344130165874958,0,1,1
vsi_question_1128,231,4,170.19776916503906,0.02219627983868122,0.0012972495751455426,1,0,0
vsi_question_1128,232,4,65.82357025146484,0.007069765590131283,0.00018092729442287236,0,0,0
vsi_question_1128,233,4,54.588645935058594,0.011413847096264362,0.0,0,0,0
vsi_question_1128,234,4,243.5528106689453,0.028441783040761948,0.00909344106912613,1,0,0
vsi_question_1128,235,4,81.9134292602539,0.002429110463708639,0.024311698973178864,0,0,1
vsi_question_1128,236,4,95.71939086914062,0.0008734925650060177,0.0,0,0,0
vsi_question_1128,237,4,70.32173156738281,0.03623615950345993,0.0,0,1,0
vsi_question_1128,238,4,47.220924377441406,0.02227621339261532,0.0,0,0,0
vsi_question_1128,239,4,72.29150390625,-0.010854455642402172,0.0,0,0,0
vsi_question_1128,240,4,44.281593322753906,0.028473420068621635,0.0,0,1,0
vsi_question_1128,241,4,71.92213439941406,0.040426820516586304,0.021807890385389328,0,1,1
vsi_question_1128,242,4,40.342037200927734,0.0539352223277092,0.0,0,1,0
vsi_question_1128,243,4,59.934722900390625,0.016380347311496735,0.020272519439458847,0,0,1
vsi_question_1128,244,4,65.92719268798828,0.05176790803670883,0.00916124228388071,0,1,0
vsi_question_1128,245,5,34.2048225402832,0.0640244334936142,0.0,0,1,0
vsi_question_1128,246,5,140.0507049560547,0.015204085037112236,0.005222100764513016,1,0,0
vsi_question_1128,247,5,58.89256286621094,0.037374742329120636,0.0023854884784668684,0,1,0
vsi_question_1128,248,5,100.94110107421875,0.05527619644999504,0.03296368196606636,0,1,1
vsi_question_1128,249,5,90.7740249633789,0.010334235616028309,0.03081464394927025,0,0,1
vsi_question_1128,250,5,82.45034790039062,-0.007281486876308918,0.0,0,0,0
vsi_question_1128,251,5,63.495662689208984,0.04403834789991379,0.0011308182729408145,0,1,0
vsi_question_1128,252,5,54.51097106933594,0.03630083054304123,0.0,0,1,0
vsi_question_1128,253,5,94.80956268310547,-0.005118135362863541,0.0,0,0,0
vsi_question_1128,254,5,53.76875686645508,0.02367161214351654,0.009948545135557652,0,0,0
vsi_question_1128,255,5,51.987335205078125,0.06857381016016006,0.006573791150003672,0,1,0
vsi_question_1128,256,5,77.06349182128906,0.001667792908847332,0.0048028589226305485,0,0,0
vsi_question_1128,257,5,108.30135345458984,-0.001296033151447773,0.011196820065379143,1,0,0
vsi_question_1128,258,5,74.76898956298828,0.029663853347301483,0.012551683001220226,0,1,0
vsi_question_1128,259,5,54.882568359375,0.006484445184469223,0.010769734159111977,0,0,0
vsi_question_1128,260,5,124.18990325927734,0.0066238222643733025,0.019289866089820862,1,0,1
vsi_question_1128,261,5,76.75517272949219,0.013054100796580315,0.0007474166923202574,0,0,0
vsi_question_1128,262,5,80.3929672241211,0.019180946052074432,0.009128903038799763,0,0,0
vsi_question_1128,263,5,80.547119140625,0.007206468842923641,0.008603251539170742,0,0,0
vsi_question_1128,264,5,106.29518127441406,-0.012783212587237358,0.003386744763702154,1,0,0
vsi_question_1128,265,5,56.537384033203125,0.036246828734874725,0.01808789372444153,0,1,1
vsi_question_1128,266,5,64.7760238647461,0.013911021873354912,0.0013101509539410472,0,0,0
vsi_question_1128,267,5,116.96438598632812,0.003523011226207018,0.0040155090391635895,1,0,0
vsi_question_1128,268,5,110.43830108642578,-0.0008383635431528091,0.0,1,0,0
vsi_question_1128,269,5,109.19390106201172,0.02624797634780407,0.022430794313549995,1,0,1
vsi_question_1128,270,5,125.951416015625,0.011375765316188335,0.0007628266466781497,1,0,0
vsi_question_1128,271,5,163.30303955078125,-0.0056003425270318985,0.0,1,0,0
vsi_question_1128,272,5,151.1383056640625,0.010281051509082317,0.0181437861174345,1,0,1
vsi_question_1128,273,5,102.67867279052734,0.022247381508350372,0.0,0,0,0
vsi_question_1128,274,5,121.242919921875,-0.004002053290605545,0.013767113909125328,1,0,0
vsi_question_1128,275,5,120.00505828857422,0.0077114286832511425,0.002423451282083988,1,0,0
vsi_question_1128,276,5,93.98248291015625,0.02060103788971901,0.0,0,0,0
vsi_question_1128,277,5,121.5342788696289,0.020216617733240128,0.0,1,0,0
vsi_question_1128,278,5,127.01103210449219,0.0036456803791224957,0.0,1,0,0
vsi_question_1128,279,5,84.84904479980469,0.019912375137209892,0.00481095677241683,0,0,0
vsi_question_1128,280,5,160.18267822265625,0.026854705065488815,0.023124398663640022,1,0,1
vsi_question_1128,281,5,129.7843017578125,0.022422611713409424,0.0,1,0,0
vsi_question_1128,282,5,129.05258178710938,-0.001269656466320157,0.0734676644206047,1,0,1
vsi_question_1128,283,5,243.50680541992188,0.021727927029132843,0.0,1,0,0
vsi_question_1128,284,5,94.1005859375,0.0007521836087107658,0.0,0,0,0
vsi_question_1128,285,5,141.21177673339844,-0.0003131435951218009,0.00474548852071166,1,0,0
vsi_question_1128,286,5,92.01643371582031,0.005358455702662468,0.0009203607914969325,0,0,0
vsi_question_1128,287,5,83.95387268066406,0.02320222184062004,0.00928697269409895,0,0,0
vsi_question_1128,288,5,92.19535064697266,0.0019020666368305683,0.01777438446879387,0,0,1
vsi_question_1128,289,5,111.10613250732422,0.015246456488966942,0.0,1,0,0
vsi_question_1128,290,5,126.66807556152344,0.022744521498680115,0.02467736415565014,1,0,1
vsi_question_1128,291,5,57.84459686279297,0.05413860082626343,0.002392968162894249,0,1,0
vsi_question_1128,292,5,73.10375213623047,0.03699079900979996,0.01984788104891777,0,1,1
vsi_question_1128,293,5,73.30879211425781,0.038155943155288696,0.012530644424259663,0,1,0
vsi_question_1128,294,6,74.68879699707031,0.0288645401597023,0.0031985524110496044,0,1,0
vsi_question_1128,295,6,77.57572937011719,0.008429447188973427,0.01454856526106596,0,0,0
vsi_question_1128,296,6,87.65351867675781,0.026004403829574585,0.01652839407324791,0,0,1
vsi_question_1128,297,6,76.44895935058594,0.04993785545229912,0.0,0,1,0
vsi_question_1128,298,6,56.72274398803711,0.027201872318983078,0.008705160580575466,0,0,0
vsi_question_1128,299,6,58.16428756713867,0.004243636503815651,0.0303481575101614,0,0,1
vsi_question_1128,300,6,60.33449172973633,0.028892111033201218,0.0,0,1,0
vsi_question_1128,301,6,93.86305236816406,0.00967424362897873,0.008039911277592182,0,0,0
vsi_question_1128,302,6,79.76343536376953,-0.0049698734655976295,0.07953870296478271,0,0,1
vsi_question_1128,303,6,118.18932342529297,0.0167250856757164,0.0,1,0,0
vsi_question_1128,304,6,85.64452362060547,0.026321273297071457,0.0,0,0,0
vsi_question_1128,305,6,85.20551300048828,-0.0019822479225695133,0.015028241090476513,0,0,0
vsi_question_1128,306,6,105.73456573486328,-0.007389587350189686,0.0,0,0,0
vsi_question_1128,307,6,99.48224639892578,0.008870383724570274,0.07856076955795288,0,0,1
vsi_question_1128,308,6,102.54771423339844,0.0019745798781514168,0.017533132806420326,0,0,1
vsi_question_1128,309,6,88.14434814453125,-0.0012617786414921284,0.0,0,0,0
vsi_question_1128,310,6,109.7967300415039,0.00822604913264513,0.0,1,0,0
vsi_question_1128,311,6,95.13219451904297,-0.00024994276463985443,0.019533153623342514,0,0,1
vsi_question_1128,312,6,118.034423828125,0.0010861882474273443,0.036504071205854416,1,0,1
vsi_question_1128,313,6,111.07634735107422,-0.004312720149755478,0.0,1,0,0
vsi_question_1128,314,6,96.94256591796875,0.013858899474143982,0.0,0,0,0
vsi_question_1128,315,6,118.878173828125,0.010653833858668804,0.0,1,0,0
vsi_question_1128,316,6,134.42359924316406,-0.016348237171769142,0.047648835927248,1,0,1
vsi_question_1128,317,6,152.25045776367188,-0.014214066788554192,0.0,1,0,0
vsi_question_1128,318,6,120.8441162109375,0.010262113995850086,0.003495197044685483,1,0,0
vsi_question_1128,319,6,89.12848663330078,-0.005222768522799015,0.004117958713322878,0,0,0
vsi_question_1128,320,6,203.7936248779297,-0.0024792267940938473,0.0,1,0,0
vsi_question_1128,321,6,107.92269897460938,0.01169513538479805,0.013615564443171024,1,0,0
vsi_question_1128,322,6,91.04505157470703,-0.0022310814820230007,0.03888138383626938,0,0,1
vsi_question_1128,323,6,132.1085968017578,-0.01176857016980648,0.0,1,0,0
vsi_question_1128,324,6,133.06964111328125,-0.010794130153954029,0.0,1,0,0
vsi_question_1128,325,6,72.85671997070312,0.0020300811156630516,0.0246320478618145,0,0,1
vsi_question_1128,326,6,71.7188491821289,0.015166926197707653,0.01673451066017151,0,0,1
vsi_question_1128,327,6,118.41587829589844,-0.015699854120612144,0.017147278413176537,1,0,1
vsi_question_1128,328,6,82.92443084716797,-0.006520964205265045,0.0,0,0,0
vsi_question_1128,329,6,144.4700164794922,0.004814630374312401,0.015737736597657204,1,0,1
vsi_question_1128,330,6,64.03069305419922,0.0014645736664533615,0.0,0,0,0
vsi_question_1128,331,6,89.81819915771484,0.002940131351351738,0.0,0,0,0
vsi_question_1128,332,6,234.9904327392578,0.015565058216452599,0.0,1,0,0
vsi_question_1128,333,6,99.00719451904297,0.005432831589132547,0.0029670230578631163,0,0,0
vsi_question_1128,334,6,101.17760467529297,-0.0012702485546469688,0.0,0,0,0
vsi_question_1128,335,6,62.93423843383789,0.009544113650918007,0.0,0,0,0
vsi_question_1128,336,6,49.984527587890625,0.016713131219148636,0.013895888812839985,0,0,0
vsi_question_1128,337,6,110.83756256103516,0.01636705920100212,0.01608714461326599,1,0,1
vsi_question_1128,338,6,98.81717681884766,0.003932482562959194,0.0,0,0,0
vsi_question_1128,339,6,66.2626953125,0.062029894441366196,0.0,0,1,0
vsi_question_1128,340,6,73.71736907958984,0.059401363134384155,0.00567582668736577,0,1,0
vsi_question_1128,341,6,73.96612548828125,0.004943603649735451,0.018493296578526497,0,0,1
vsi_question_1128,342,6,58.373294830322266,0.06518732011318207,0.0,0,1,0
vsi_question_1128,343,7,66.25511932373047,0.04320891574025154,0.006369848269969225,0,1,0
vsi_question_1128,344,7,66.03515625,0.0110669219866395,0.0,0,0,0
vsi_question_1128,345,7,125.04256439208984,0.03622552007436752,0.019624654203653336,1,1,1
vsi_question_1128,346,7,66.05636596679688,0.020802000537514687,0.0010334665421396494,0,0,0
vsi_question_1128,347,7,89.98822784423828,0.015619426034390926,0.008244330063462257,0,0,0
vsi_question_1128,348,7,62.507164001464844,0.027141569182276726,0.0,0,0,0
vsi_question_1128,349,7,74.47151947021484,0.039950259029865265,0.0,0,1,0
vsi_question_1128,350,7,111.0289535522461,0.018017536029219627,0.016379069536924362,1,0,1
vsi_question_1128,351,7,81.34133911132812,0.009509939700365067,0.0,0,0,0
vsi_question_1128,352,7,73.63709259033203,0.018260296434164047,0.019698912277817726,0,0,1
vsi_question_1128,353,7,64.032470703125,0.03143008053302765,0.009962856769561768,0,1,0
vsi_question_1128,354,7,83.88015747070312,0.020404484122991562,0.0023731763940304518,0,0,0
vsi_question_1128,355,7,107.69155883789062,0.016885634511709213,0.010348375886678696,1,0,0
vsi_question_1128,356,7,90.08277130126953,0.02093775011599064,0.0,0,0,0
vsi_question_1128,357,7,121.49079132080078,0.009841768071055412,0.020083433017134666,1,0,1
vsi_question_1128,358,7,124.46499633789062,0.02029244229197502,0.0030875031370669603,1,0,0
vsi_question_1128,359,7,78.95846557617188,0.013293868862092495,0.0,0,0,0
vsi_question_1128,360,7,69.67390441894531,0.02725156582891941,6.27349509159103e-05,0,0,0
vsi_question_1128,361,7,91.91864776611328,0.017871297895908356,0.016874782741069794,0,0,1
vsi_question_1128,362,7,62.97053909301758,0.002818735782057047,0.007296603173017502,0,0,0
vsi_question_1128,363,7,117.55778503417969,0.026486825197935104,0.027809038758277893,1,0,1
vsi_question_1128,364,7,99.52645874023438,0.0028072926215827465,0.007432000245898962,0,0,0
vsi_question_1128,365,7,152.42762756347656,0.0010588540462777019,0.01100910920649767,1,0,0
vsi_question_1128,366,7,134.6143035888672,0.0010654930956661701,0.0,1,0,0
vsi_question_1128,367,7,89.14215850830078,0.015339771285653114,0.006365233100950718,0,0,0
vsi_question_1128,368,7,128.39202880859375,-0.004786362871527672,0.007826176472008228,1,0,0
vsi_question_1128,369,7,54.47628402709961,0.0071571399457752705,0.002332233125343919,0,0,0
vsi_question_1128,370,7,90.16936492919922,0.023770637810230255,0.0008407652494497597,0,0,0
vsi_question_1128,371,7,57.04015350341797,0.002335991244763136,0.0003615801106207073,0,0,0
vsi_question_1128,372,7,119.4306411743164,0.004498654045164585,0.0,1,0,0
vsi_question_1128,373,7,73.45574951171875,0.0018479051068425179,0.0,0,0,0
vsi_question_1128,374,7,93.82398986816406,0.0106386449187994,0.0,0,0,0
vsi_question_1128,375,7,75.69514465332031,-0.0003760620020329952,0.0010129653383046389,0,0,0
