prompt_index,seed_index,prompt,method,mode,cache_method,method_order_index,seed,status,seconds_including_text_and_vae,self_attention_calls,cross_attention_calls,peak_allocated_mib,video_file,video_sha256,teacache_threshold,model_forwards,computed_model_forwards,cached_model_forwards,computed_call_indices,cached_call_indices,cached_model_forward_fraction,precision_refresh_interval,precision_middle_steps,precision_boundary_steps,precision_model_forwards,precision_dense_model_forwards,precision_approximate_model_forwards,precision_approximate_fraction,hybrid_linear_count,hybrid_dense_calls,hybrid_fp8_calls,hybrid_residual_calls,static_scale_min,static_scale_max
2,1,"A silver sports car drifts around a mountain road at sunset, tire smoke trailing behind, smooth tracking shot.",dense_cache008,dense,fa3_bf16_teacache_008,5,20260724,ok,5.842571816989221,1140,1140,21579.857421875,p02_dense_cache008_seed20260724.mp4,9bd2ad660dccc3ec42c6eb0972edca0059aa6f8b72802afdcb1b39a0d6b94451,0.08,40,38,2,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;26;27;28;29;30;31;32;33;34;35;36;37;38;39,24;25,0.05,0,0,2,40,40,0,0.0,60,2280,0,0,0.0075439452193677425,0.05654297024011612
2,1,"A silver sports car drifts around a mountain road at sunset, tire smoke trailing behind, smooth tracking shot.",fp8,fp8,fa3_bf16,6,20260724,ok,6.070113058987772,1200,1200,21534.244140625,p02_fp8_seed20260724.mp4,79fd7e307259e6f974383768856e385deaa70a580237c49e9cae4ee883be20c0,,40,40,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39,,0.0,0,0,2,40,0,40,1.0,60,0,2400,0,0.0075439452193677425,0.05654297024011612
2,1,"A silver sports car drifts around a mountain road at sunset, tire smoke trailing behind, smooth tracking shot.",fp8_middle1,fp8,fa3_bf16,7,20260724,ok,6.051834720012266,1200,1200,21533.244140625,p02_fp8_middle1_seed20260724.mp4,b1a1f6b096eaba385e64db1b1a23de914a88d29c7ce5406c842d69e2e3c729b3,,40,40,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39,,0.0,0,1,2,40,38,2,0.05,60,2280,120,0,0.0075439452193677425,0.05654297024011612
3,0,"Powerful ocean waves crash against a lighthouse during a storm, white spray and dark clouds moving naturally.",hybrid_middle1_cache007,hybrid,fa3_bf16_teacache_007,0,20260723,ok,6.060889196000062,1200,1200,21578.982421875,p03_hybrid_middle1_cache007_seed20260723.mp4,ba691d2b6b2648d2fd6831e3b299856205c245016aeb13af77faafe10d77d4b7,0.07,40,40,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39,,0.0,0,1,2,40,38,2,0.05,60,2280,120,120,0.0075439452193677425,0.05654297024011612
3,0,"Powerful ocean waves crash against a lighthouse during a storm, white spray and dark clouds moving naturally.",hybrid_middle1_cache008,hybrid,fa3_bf16_teacache_008,1,20260723,ok,5.859345966018736,1140,1140,21578.982421875,p03_hybrid_middle1_cache008_seed20260723.mp4,ddbd9ffba14a365850961c82bec8ae3c7ab94d260076797b538a6caf7efed652,0.08,40,38,2,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;26;27;28;29;30;31;32;33;34;35;36;37;38;39,24;25,0.05,0,1,2,40,38,2,0.05,60,2160,120,120,0.0075439452193677425,0.05654297024011612
3,0,"Powerful ocean waves crash against a lighthouse during a storm, white spray and dark clouds moving naturally.",dense,dense,fa3_bf16,2,20260723,ok,6.058378765010275,1200,1200,21534.244140625,p03_dense_seed20260723.mp4,4a354aeec7df3d1e97d469efa7dd6f5d18f0a601de65e1367a5c9908ddabcb9a,,40,40,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39,,0.0,0,0,2,40,40,0,0.0,60,2400,0,0,0.0075439452193677425,0.05654297024011612
3,0,"Powerful ocean waves crash against a lighthouse during a storm, white spray and dark clouds moving naturally.",dense_cache007,dense,fa3_bf16_teacache_007,3,20260723,ok,6.088490439986344,1200,1200,21579.857421875,p03_dense_cache007_seed20260723.mp4,4a354aeec7df3d1e97d469efa7dd6f5d18f0a601de65e1367a5c9908ddabcb9a,0.07,40,40,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39,,0.0,0,0,2,40,40,0,0.0,60,2400,0,0,0.0075439452193677425,0.05654297024011612
3,0,"Powerful ocean waves crash against a lighthouse during a storm, white spray and dark clouds moving naturally.",dense_cache008,dense,fa3_bf16_teacache_008,4,20260723,ok,5.827449288975913,1140,1140,21579.857421875,p03_dense_cache008_seed20260723.mp4,631fa3b9dd4d7bb4d30efadbba3f298a2ecae3d72516f8fdf206524df7cfee1a,0.08,40,38,2,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;26;27;28;29;30;31;32;33;34;35;36;37;38;39,24;25,0.05,0,0,2,40,40,0,0.0,60,2280,0,0,0.0075439452193677425,0.05654297024011612
3,0,"Powerful ocean waves crash against a lighthouse during a storm, white spray and dark clouds moving naturally.",fp8,fp8,fa3_bf16,5,20260723,ok,5.837484699994093,1200,1200,21534.244140625,p03_fp8_seed20260723.mp4,05a1ff7d8c275b01c28e4b2a6b4fbb48fc1849cec179689032cfefc92caddcbc,,40,40,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39,,0.0,0,0,2,40,0,40,1.0,60,0,2400,0,0.0075439452193677425,0.05654297024011612
3,0,"Powerful ocean waves crash against a lighthouse during a storm, white spray and dark clouds moving naturally.",fp8_middle1,fp8,fa3_bf16,6,20260723,ok,6.030287433997728,1200,1200,21533.244140625,p03_fp8_middle1_seed20260723.mp4,4af769f6683ba9d96d6fbd4f83b6f2d35a38b48825c5028a69afc71c2c993505,,40,40,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39,,0.0,0,1,2,40,38,2,0.05,60,2280,120,0,0.0075439452193677425,0.05654297024011612
3,0,"Powerful ocean waves crash against a lighthouse during a storm, white spray and dark clouds moving naturally.",hybrid_middle1,hybrid,fa3_bf16,7,20260723,ok,6.276883591024671,1200,1200,21535.119140625,p03_hybrid_middle1_seed20260723.mp4,ba691d2b6b2648d2fd6831e3b299856205c245016aeb13af77faafe10d77d4b7,,40,40,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39,,0.0,0,1,2,40,38,2,0.05,60,2280,120,120,0.0075439452193677425,0.05654297024011612
3,1,"Powerful ocean waves crash against a lighthouse during a storm, white spray and dark clouds moving naturally.",hybrid_middle1_cache008,hybrid,fa3_bf16_teacache_008,0,20260724,ok,5.82883652500459,1140,1140,21578.982421875,p03_hybrid_middle1_cache008_seed20260724.mp4,890c5816902c348841991d9d791cbe067123807a0c3f9c9343558a3dba6d1a06,0.08,40,38,2,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;26;27;28;29;30;31;32;33;34;35;36;37;38;39,24;25,0.05,0,1,2,40,38,2,0.05,60,2160,120,120,0.0075439452193677425,0.05654297024011612
3,1,"Powerful ocean waves crash against a lighthouse during a storm, white spray and dark clouds moving naturally.",dense,dense,fa3_bf16,1,20260724,ok,6.0583385140053,1200,1200,21534.119140625,p03_dense_seed20260724.mp4,6512d8c5b5c3bf9bcf1281b44afc7cce4980a36cb66dcfb0830e22eb926111a9,,40,40,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39,,0.0,0,0,2,40,40,0,0.0,60,2400,0,0,0.0075439452193677425,0.05654297024011612
3,1,"Powerful ocean waves crash against a lighthouse during a storm, white spray and dark clouds moving naturally.",dense_cache007,dense,fa3_bf16_teacache_007,2,20260724,ok,6.070484583004145,1200,1200,21579.857421875,p03_dense_cache007_seed20260724.mp4,6512d8c5b5c3bf9bcf1281b44afc7cce4980a36cb66dcfb0830e22eb926111a9,0.07,40,40,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39,,0.0,0,0,2,40,40,0,0.0,60,2400,0,0,0.0075439452193677425,0.05654297024011612
3,1,"Powerful ocean waves crash against a lighthouse during a storm, white spray and dark clouds moving naturally.",dense_cache008,dense,fa3_bf16_teacache_008,3,20260724,ok,5.8236421489855275,1140,1140,21579.857421875,p03_dense_cache008_seed20260724.mp4,dea4cf6f5437e62bf8377f88deda45cbf5e300b9484539f9f4e6a6bd26002773,0.08,40,38,2,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;26;27;28;29;30;31;32;33;34;35;36;37;38;39,24;25,0.05,0,0,2,40,40,0,0.0,60,2280,0,0,0.0075439452193677425,0.05654297024011612
3,1,"Powerful ocean waves crash against a lighthouse during a storm, white spray and dark clouds moving naturally.",fp8,fp8,fa3_bf16,4,20260724,ok,6.041252289986005,1200,1200,21534.244140625,p03_fp8_seed20260724.mp4,77acc88867c0a53ad572219191cee307257574ae283873cdce662d89cb976fee,,40,40,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39,,0.0,0,0,2,40,0,40,1.0,60,0,2400,0,0.0075439452193677425,0.05654297024011612
3,1,"Powerful ocean waves crash against a lighthouse during a storm, white spray and dark clouds moving naturally.",fp8_middle1,fp8,fa3_bf16,5,20260724,ok,6.0617705220065545,1200,1200,21533.244140625,p03_fp8_middle1_seed20260724.mp4,d836489918861c77795ddeb239d1eed932f2b878735277ba661533bbf36235bd,,40,40,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39,,0.0,0,1,2,40,38,2,0.05,60,2280,120,0,0.0075439452193677425,0.05654297024011612
3,1,"Powerful ocean waves crash against a lighthouse during a storm, white spray and dark clouds moving naturally.",hybrid_middle1,hybrid,fa3_bf16,6,20260724,ok,6.0531985349953175,1200,1200,21535.119140625,p03_hybrid_middle1_seed20260724.mp4,f3033112f5aed199bddf567a8cc5a6438add556391e75459675ae180a7b8e042,,40,40,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39,,0.0,0,1,2,40,38,2,0.05,60,2280,120,120,0.0075439452193677425,0.05654297024011612
3,1,"Powerful ocean waves crash against a lighthouse during a storm, white spray and dark clouds moving naturally.",hybrid_middle1_cache007,hybrid,fa3_bf16_teacache_007,7,20260724,ok,6.057697837008163,1200,1200,21578.982421875,p03_hybrid_middle1_cache007_seed20260724.mp4,f3033112f5aed199bddf567a8cc5a6438add556391e75459675ae180a7b8e042,0.07,40,40,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39,,0.0,0,1,2,40,38,2,0.05,60,2280,120,120,0.0075439452193677425,0.05654297024011612
