sample_id,sample_position,layer_index,head_index,exact_group_count,visual_relative_l2,certificate_relative,certificate_valid,remaining_group_count
vsi_question_1569,75,0,17,392,0.0,nan,0,0
vsi_question_1569,75,0,18,392,0.0,nan,0,0
vsi_question_1569,75,0,19,392,0.0,nan,0,0
vsi_question_1569,75,0,20,392,0.0,nan,0,0
vsi_question_1569,75,0,21,392,0.0,0.0,1,0
vsi_question_1569,75,0,22,392,0.0,0.0,1,0
vsi_question_1569,75,0,23,392,0.0,nan,0,0
vsi_question_1569,75,0,24,392,0.0,nan,0,0
vsi_question_1569,75,0,25,392,0.0,0.0,1,0
vsi_question_1569,75,0,26,392,0.0,nan,0,0
vsi_question_1569,75,0,27,392,0.0,0.0,1,0
vsi_question_1569,75,13,0,0,0.65175861120224,nan,0,392
vsi_question_1569,75,13,1,0,0.6448375582695007,nan,0,392
vsi_question_1569,75,13,2,0,0.5495467782020569,nan,0,392
vsi_question_1569,75,13,3,0,0.6938328742980957,nan,0,392
vsi_question_1569,75,13,4,0,0.6430734395980835,nan,0,392
vsi_question_1569,75,13,5,0,0.6629360318183899,nan,0,392
vsi_question_1569,75,13,6,0,0.6145796179771423,nan,0,392
vsi_question_1569,75,13,7,0,0.31561222672462463,nan,0,392
vsi_question_1569,75,13,8,0,0.43922239542007446,nan,0,392
vsi_question_1569,75,13,9,0,0.4775688648223877,nan,0,392
vsi_question_1569,75,13,10,0,0.24549512565135956,nan,0,392
vsi_question_1569,75,13,11,0,0.3149988055229187,nan,0,392
vsi_question_1569,75,13,12,0,0.4434051513671875,nan,0,392
vsi_question_1569,75,13,13,0,0.405124306678772,nan,0,392
vsi_question_1569,75,13,14,0,0.7347431182861328,nan,0,392
vsi_question_1569,75,13,15,0,0.6933866143226624,nan,0,392
vsi_question_1569,75,13,16,0,0.8670291900634766,nan,0,392
vsi_question_1569,75,13,17,0,0.7055673003196716,nan,0,392
vsi_question_1569,75,13,18,0,0.7480179071426392,nan,0,392
vsi_question_1569,75,13,19,0,0.6661470532417297,nan,0,392
vsi_question_1569,75,13,20,0,0.7394598126411438,nan,0,392
vsi_question_1569,75,13,21,0,0.7377750873565674,nan,0,392
vsi_question_1569,75,13,22,0,0.7955831289291382,nan,0,392
vsi_question_1569,75,13,23,0,0.7306719422340393,nan,0,392
vsi_question_1569,75,13,24,0,0.7364794015884399,nan,0,392
vsi_question_1569,75,13,25,0,0.7611860036849976,nan,0,392
vsi_question_1569,75,13,26,0,0.7507452368736267,nan,0,392
vsi_question_1569,75,13,27,0,0.723051905632019,nan,0,392
vsi_question_1569,75,13,0,49,0.2723540663719177,nan,0,343
vsi_question_1569,75,13,1,49,0.1746128350496292,nan,0,343
vsi_question_1569,75,13,2,49,0.1965314894914627,nan,0,343
vsi_question_1569,75,13,3,49,0.21620884537696838,nan,0,343
vsi_question_1569,75,13,4,49,0.089425228536129,nan,0,343
vsi_question_1569,75,13,5,49,0.2281944751739502,nan,0,343
vsi_question_1569,75,13,6,49,0.12377931922674179,nan,0,343
vsi_question_1569,75,13,7,49,0.14444367587566376,nan,0,343
vsi_question_1569,75,13,8,49,0.17573218047618866,nan,0,343
vsi_question_1569,75,13,9,49,0.13394981622695923,nan,0,343
vsi_question_1569,75,13,10,49,0.14364072680473328,nan,0,343
vsi_question_1569,75,13,11,49,0.1626533418893814,nan,0,343
vsi_question_1569,75,13,12,49,0.18413926661014557,nan,0,343
vsi_question_1569,75,13,13,49,0.2545824348926544,nan,0,343
vsi_question_1569,75,13,14,49,0.1513454169034958,nan,0,343
vsi_question_1569,75,13,15,49,0.1986021101474762,nan,0,343
vsi_question_1569,75,13,16,49,0.05784910172224045,nan,0,343
vsi_question_1569,75,13,17,49,0.15668141841888428,nan,0,343
vsi_question_1569,75,13,18,49,0.12036776542663574,nan,0,343
vsi_question_1569,75,13,19,49,0.07778791338205338,nan,0,343
vsi_question_1569,75,13,20,49,0.11899739503860474,nan,0,343
vsi_question_1569,75,13,21,49,0.1274966448545456,nan,0,343
vsi_question_1569,75,13,22,49,0.21517565846443176,nan,0,343
vsi_question_1569,75,13,23,49,0.17281149327754974,nan,0,343
vsi_question_1569,75,13,24,49,0.08975327014923096,nan,0,343
vsi_question_1569,75,13,25,49,0.11739897727966309,nan,0,343
vsi_question_1569,75,13,26,49,0.2638704180717468,nan,0,343
vsi_question_1569,75,13,27,49,0.18111655116081238,nan,0,343
vsi_question_1569,75,13,0,98,0.1475074142217636,nan,0,294
vsi_question_1569,75,13,1,98,0.10759228467941284,nan,0,294
vsi_question_1569,75,13,2,98,0.1412130445241928,nan,0,294
vsi_question_1569,75,13,3,98,0.14455750584602356,nan,0,294
vsi_question_1569,75,13,4,98,0.03722725063562393,nan,0,294
vsi_question_1569,75,13,5,98,0.14358246326446533,nan,0,294
vsi_question_1569,75,13,6,98,0.11983492225408554,nan,0,294
vsi_question_1569,75,13,7,98,0.09071064740419388,nan,0,294
vsi_question_1569,75,13,8,98,0.11497987061738968,nan,0,294
vsi_question_1569,75,13,9,98,0.09623382985591888,nan,0,294
vsi_question_1569,75,13,10,98,0.1252197027206421,nan,0,294
vsi_question_1569,75,13,11,98,0.14016903936862946,nan,0,294
vsi_question_1569,75,13,12,98,0.15718135237693787,nan,0,294
vsi_question_1569,75,13,13,98,0.12438369542360306,nan,0,294
vsi_question_1569,75,13,14,98,0.11034383624792099,nan,0,294
vsi_question_1569,75,13,15,98,0.11014159023761749,nan,0,294
vsi_question_1569,75,13,16,98,0.028876416385173798,nan,0,294
vsi_question_1569,75,13,17,98,0.06567581743001938,nan,0,294
vsi_question_1569,75,13,18,98,0.10366801172494888,nan,0,294
vsi_question_1569,75,13,19,98,0.033402636647224426,nan,0,294
vsi_question_1569,75,13,20,98,0.07491179555654526,nan,0,294
vsi_question_1569,75,13,21,98,0.06907905638217926,nan,0,294
vsi_question_1569,75,13,22,98,0.08355137705802917,nan,0,294
vsi_question_1569,75,13,23,98,0.09241942316293716,nan,0,294
vsi_question_1569,75,13,24,98,0.044051915407180786,nan,0,294
vsi_question_1569,75,13,25,98,0.03729263320565224,nan,0,294
vsi_question_1569,75,13,26,98,0.06232805550098419,nan,0,294
vsi_question_1569,75,13,27,98,0.09313351660966873,nan,0,294
vsi_question_1569,75,13,0,147,0.07717786729335785,nan,0,245
vsi_question_1569,75,13,1,147,0.06309285759925842,nan,0,245
vsi_question_1569,75,13,2,147,0.09359776973724365,nan,0,245
vsi_question_1569,75,13,3,147,0.08818211406469345,nan,0,245
vsi_question_1569,75,13,4,147,0.020365001633763313,nan,0,245
vsi_question_1569,75,13,5,147,0.09304182976484299,nan,0,245
vsi_question_1569,75,13,6,147,0.09719546139240265,nan,0,245
vsi_question_1569,75,13,7,147,0.06832636147737503,nan,0,245
vsi_question_1569,75,13,8,147,0.09123735874891281,nan,0,245
vsi_question_1569,75,13,9,147,0.07580089569091797,nan,0,245
vsi_question_1569,75,13,10,147,0.10697607696056366,nan,0,245
vsi_question_1569,75,13,11,147,0.10193917900323868,nan,0,245
vsi_question_1569,75,13,12,147,0.11381863802671432,nan,0,245
vsi_question_1569,75,13,13,147,0.0564853698015213,nan,0,245
vsi_question_1569,75,13,14,147,0.06009190157055855,nan,0,245
vsi_question_1569,75,13,15,147,0.06691344827413559,nan,0,245
vsi_question_1569,75,13,16,147,0.010280130431056023,nan,0,245
vsi_question_1569,75,13,17,147,0.035620588809251785,nan,0,245
vsi_question_1569,75,13,18,147,0.037961557507514954,nan,0,245
vsi_question_1569,75,13,19,147,0.016579391434788704,nan,0,245
vsi_question_1569,75,13,20,147,0.040925510227680206,nan,0,245
vsi_question_1569,75,13,21,147,0.04592094197869301,nan,0,245
vsi_question_1569,75,13,22,147,0.046157676726579666,nan,0,245
vsi_question_1569,75,13,23,147,0.0534871444106102,nan,0,245
vsi_question_1569,75,13,24,147,0.026226278394460678,nan,0,245
vsi_question_1569,75,13,25,147,0.01911785826086998,nan,0,245
vsi_question_1569,75,13,26,147,0.04084601253271103,nan,0,245
vsi_question_1569,75,13,27,147,0.06124528869986534,nan,0,245
vsi_question_1569,75,13,0,196,0.03880389779806137,nan,0,196
vsi_question_1569,75,13,1,196,0.034880343824625015,nan,0,196
vsi_question_1569,75,13,2,196,0.05001549422740936,nan,0,196
vsi_question_1569,75,13,3,196,0.0471549853682518,nan,0,196
vsi_question_1569,75,13,4,196,0.010407931171357632,nan,0,196
vsi_question_1569,75,13,5,196,0.04943293333053589,nan,0,196
vsi_question_1569,75,13,6,196,0.053327497094869614,nan,0,196
vsi_question_1569,75,13,7,196,0.05167260020971298,nan,0,196
vsi_question_1569,75,13,8,196,0.0732608288526535,nan,0,196
vsi_question_1569,75,13,9,196,0.032236743718385696,nan,0,196
vsi_question_1569,75,13,10,196,0.08773670345544815,nan,0,196
vsi_question_1569,75,13,11,196,0.07374302297830582,nan,0,196
vsi_question_1569,75,13,12,196,0.07728374749422073,nan,0,196
vsi_question_1569,75,13,13,196,0.034966833889484406,nan,0,196
vsi_question_1569,75,13,14,196,0.02857770211994648,nan,0,196
vsi_question_1569,75,13,15,196,0.02890731766819954,nan,0,196
vsi_question_1569,75,13,16,196,0.005886828992515802,nan,0,196
vsi_question_1569,75,13,17,196,0.017004460096359253,nan,0,196
vsi_question_1569,75,13,18,196,0.022521471604704857,nan,0,196
vsi_question_1569,75,13,19,196,0.00811225175857544,nan,0,196
vsi_question_1569,75,13,20,196,0.0280128326267004,nan,0,196
vsi_question_1569,75,13,21,196,0.03182407096028328,nan,0,196
vsi_question_1569,75,13,22,196,0.024330755695700645,nan,0,196
vsi_question_1569,75,13,23,196,0.029600724577903748,nan,0,196
vsi_question_1569,75,13,24,196,0.0117352195084095,nan,0,196
vsi_question_1569,75,13,25,196,0.008843143470585346,nan,0,196
vsi_question_1569,75,13,26,196,0.02113674208521843,nan,0,196
vsi_question_1569,75,13,27,196,0.033711113035678864,nan,0,196
vsi_question_1569,75,13,0,392,0.0,nan,0,0
vsi_question_1569,75,13,1,392,0.0,nan,0,0
vsi_question_1569,75,13,2,392,0.0,nan,0,0
vsi_question_1569,75,13,3,392,0.0,nan,0,0
vsi_question_1569,75,13,4,392,0.0,nan,0,0
vsi_question_1569,75,13,5,392,0.0,nan,0,0
vsi_question_1569,75,13,6,392,0.0,nan,0,0
vsi_question_1569,75,13,7,392,0.0,nan,0,0
vsi_question_1569,75,13,8,392,0.0,nan,0,0
vsi_question_1569,75,13,9,392,0.0,nan,0,0
vsi_question_1569,75,13,10,392,0.0,nan,0,0
vsi_question_1569,75,13,11,392,0.0,nan,0,0
vsi_question_1569,75,13,12,392,0.0,nan,0,0
vsi_question_1569,75,13,13,392,0.0,nan,0,0
vsi_question_1569,75,13,14,392,0.0,nan,0,0
vsi_question_1569,75,13,15,392,0.0,nan,0,0
vsi_question_1569,75,13,16,392,0.0,nan,0,0
vsi_question_1569,75,13,17,392,0.0,nan,0,0
vsi_question_1569,75,13,18,392,0.0,nan,0,0
vsi_question_1569,75,13,19,392,0.0,nan,0,0
vsi_question_1569,75,13,20,392,0.0,nan,0,0
vsi_question_1569,75,13,21,392,0.0,nan,0,0
vsi_question_1569,75,13,22,392,0.0,nan,0,0
vsi_question_1569,75,13,23,392,0.0,nan,0,0
vsi_question_1569,75,13,24,392,0.0,nan,0,0
vsi_question_1569,75,13,25,392,0.0,nan,0,0
vsi_question_1569,75,13,26,392,0.0,nan,0,0
vsi_question_1569,75,13,27,392,0.0,nan,0,0
vsi_question_1569,75,27,0,0,0.7077304720878601,nan,0,392
vsi_question_1569,75,27,1,0,0.756296694278717,nan,0,392
vsi_question_1569,75,27,2,0,0.3944777548313141,nan,0,392
vsi_question_1569,75,27,3,0,0.6273166537284851,nan,0,392
vsi_question_1569,75,27,4,0,0.7737557291984558,nan,0,392
vsi_question_1569,75,27,5,0,0.4144551455974579,nan,0,392
vsi_question_1569,75,27,6,0,0.7260387539863586,nan,0,392
vsi_question_1569,75,27,7,0,0.15931154787540436,nan,0,392
vsi_question_1569,75,27,8,0,0.15581512451171875,nan,0,392
vsi_question_1569,75,27,9,0,0.10708809643983841,nan,0,392
vsi_question_1569,75,27,10,0,1.0127503871917725,nan,0,392
vsi_question_1569,75,27,11,0,0.27025777101516724,nan,0,392
vsi_question_1569,75,27,12,0,0.37499356269836426,nan,0,392
vsi_question_1569,75,27,13,0,0.9048207402229309,nan,0,392
vsi_question_1569,75,27,14,0,0.551138699054718,nan,0,392
vsi_question_1569,75,27,15,0,0.5416070222854614,nan,0,392
vsi_question_1569,75,27,16,0,0.48635679483413696,nan,0,392
vsi_question_1569,75,27,17,0,0.5662247538566589,nan,0,392
vsi_question_1569,75,27,18,0,0.4994794726371765,nan,0,392
vsi_question_1569,75,27,19,0,0.4356760084629059,nan,0,392
vsi_question_1569,75,27,20,0,0.6609928607940674,nan,0,392
vsi_question_1569,75,27,21,0,0.35677802562713623,nan,0,392
vsi_question_1569,75,27,22,0,0.540770947933197,nan,0,392
vsi_question_1569,75,27,23,0,0.42430034279823303,nan,0,392
vsi_question_1569,75,27,24,0,0.3436633348464966,nan,0,392
vsi_question_1569,75,27,25,0,0.31781482696533203,nan,0,392
vsi_question_1569,75,27,26,0,0.3271401822566986,nan,0,392
vsi_question_1569,75,27,27,0,0.4744723439216614,nan,0,392
vsi_question_1569,75,27,0,49,0.3876380920410156,nan,0,343
vsi_question_1569,75,27,1,49,0.34912529587745667,nan,0,343
vsi_question_1569,75,27,2,49,0.2864167392253876,nan,0,343
vsi_question_1569,75,27,3,49,0.4867032766342163,nan,0,343
vsi_question_1569,75,27,4,49,0.44442468881607056,nan,0,343
vsi_question_1569,75,27,5,49,0.2611526846885681,nan,0,343
vsi_question_1569,75,27,6,49,0.47392353415489197,nan,0,343
vsi_question_1569,75,27,7,49,0.12027015537023544,nan,0,343
vsi_question_1569,75,27,8,49,0.10243534296751022,nan,0,343
vsi_question_1569,75,27,9,49,0.0795070081949234,nan,0,343
vsi_question_1569,75,27,10,49,1.2701777450274676e-05,nan,0,343
vsi_question_1569,75,27,11,49,0.10228044539690018,nan,0,343
vsi_question_1569,75,27,12,49,0.009340117685496807,nan,0,343
vsi_question_1569,75,27,13,49,5.009600499761291e-06,nan,0,343
vsi_question_1569,75,27,14,49,0.430570125579834,nan,0,343
vsi_question_1569,75,27,15,49,0.4206095039844513,nan,0,343
vsi_question_1569,75,27,16,49,0.34353721141815186,nan,0,343
vsi_question_1569,75,27,17,49,0.33073434233665466,nan,0,343
vsi_question_1569,75,27,18,49,0.4427691698074341,nan,0,343
vsi_question_1569,75,27,19,49,0.30430707335472107,nan,0,343
vsi_question_1569,75,27,20,49,0.30770939588546753,nan,0,343
vsi_question_1569,75,27,21,49,0.14801393449306488,nan,0,343
vsi_question_1569,75,27,22,49,0.22752176225185394,nan,0,343
vsi_question_1569,75,27,23,49,0.18204110860824585,nan,0,343
vsi_question_1569,75,27,24,49,0.3489221930503845,nan,0,343
vsi_question_1569,75,27,25,49,0.22173456847667694,nan,0,343
vsi_question_1569,75,27,26,49,0.2085043489933014,nan,0,343
vsi_question_1569,75,27,27,49,0.2591133713722229,nan,0,343
vsi_question_1569,75,27,0,98,0.23080241680145264,nan,0,294
vsi_question_1569,75,27,1,98,0.23211656510829926,nan,0,294
vsi_question_1569,75,27,2,98,0.20044586062431335,nan,0,294
vsi_question_1569,75,27,3,98,0.3306043744087219,nan,0,294
vsi_question_1569,75,27,4,98,0.29058581590652466,nan,0,294
vsi_question_1569,75,27,5,98,0.22708182036876678,nan,0,294
vsi_question_1569,75,27,6,98,0.30381837487220764,nan,0,294
vsi_question_1569,75,27,7,98,0.09952495247125626,nan,0,294
vsi_question_1569,75,27,8,98,0.0659346878528595,nan,0,294
vsi_question_1569,75,27,9,98,0.06469431519508362,nan,0,294
vsi_question_1569,75,27,10,98,1.257984149560798e-05,nan,0,294
vsi_question_1569,75,27,11,98,0.033382561057806015,nan,0,294
vsi_question_1569,75,27,12,98,0.005462625529617071,nan,0,294
vsi_question_1569,75,27,13,98,2.6458947104401886e-06,nan,0,294
vsi_question_1569,75,27,14,98,0.34385740756988525,nan,0,294
vsi_question_1569,75,27,15,98,0.20130667090415955,nan,0,294
vsi_question_1569,75,27,16,98,0.29101014137268066,nan,0,294
vsi_question_1569,75,27,17,98,0.18717625737190247,nan,0,294
vsi_question_1569,75,27,18,98,0.4392690360546112,nan,0,294
vsi_question_1569,75,27,19,98,0.27756932377815247,nan,0,294
vsi_question_1569,75,27,20,98,0.22054937481880188,nan,0,294
vsi_question_1569,75,27,21,98,0.08349016308784485,nan,0,294
vsi_question_1569,75,27,22,98,0.18593557178974152,nan,0,294
vsi_question_1569,75,27,23,98,0.15216323733329773,nan,0,294
vsi_question_1569,75,27,24,98,0.24467189610004425,nan,0,294
vsi_question_1569,75,27,25,98,0.12732817232608795,nan,0,294
vsi_question_1569,75,27,26,98,0.14571422338485718,nan,0,294
vsi_question_1569,75,27,27,98,0.2184533029794693,nan,0,294
vsi_question_1569,75,27,0,147,0.1627143770456314,nan,0,245
vsi_question_1569,75,27,1,147,0.1480240672826767,nan,0,245
vsi_question_1569,75,27,2,147,0.14134395122528076,nan,0,245
vsi_question_1569,75,27,3,147,0.2102491557598114,nan,0,245
vsi_question_1569,75,27,4,147,0.180759996175766,nan,0,245
vsi_question_1569,75,27,5,147,0.17296995222568512,nan,0,245
vsi_question_1569,75,27,6,147,0.23258455097675323,nan,0,245
vsi_question_1569,75,27,7,147,0.06393330544233322,nan,0,245
vsi_question_1569,75,27,8,147,0.04465465247631073,nan,0,245
vsi_question_1569,75,27,9,147,0.044033233076334,nan,0,245
vsi_question_1569,75,27,10,147,8.892858716080809e-08,nan,0,245
vsi_question_1569,75,27,11,147,0.02822660468518734,nan,0,245
vsi_question_1569,75,27,12,147,0.002468543592840433,nan,0,245
vsi_question_1569,75,27,13,147,9.304778281205017e-09,nan,0,245
vsi_question_1569,75,27,14,147,0.1615563929080963,nan,0,245
vsi_question_1569,75,27,15,147,0.15286432206630707,nan,0,245
vsi_question_1569,75,27,16,147,0.2381252497434616,nan,0,245
vsi_question_1569,75,27,17,147,0.15438970923423767,nan,0,245
vsi_question_1569,75,27,18,147,0.38600873947143555,nan,0,245
vsi_question_1569,75,27,19,147,0.21706627309322357,nan,0,245
vsi_question_1569,75,27,20,147,0.1931094080209732,nan,0,245
vsi_question_1569,75,27,21,147,0.049914080649614334,nan,0,245
vsi_question_1569,75,27,22,147,0.12523509562015533,nan,0,245
vsi_question_1569,75,27,23,147,0.09918821603059769,nan,0,245
vsi_question_1569,75,27,24,147,0.17494221031665802,nan,0,245
vsi_question_1569,75,27,25,147,0.09351074695587158,nan,0,245
vsi_question_1569,75,27,26,147,0.09591936320066452,nan,0,245
vsi_question_1569,75,27,27,147,0.14160647988319397,nan,0,245
vsi_question_1569,75,27,0,196,0.07634735107421875,nan,0,196
vsi_question_1569,75,27,1,196,0.09274903684854507,nan,0,196
vsi_question_1569,75,27,2,196,0.09661602228879929,nan,0,196
vsi_question_1569,75,27,3,196,0.15984848141670227,nan,0,196
vsi_question_1569,75,27,4,196,0.130403071641922,nan,0,196
vsi_question_1569,75,27,5,196,0.15378393232822418,nan,0,196
vsi_question_1569,75,27,6,196,0.11656302958726883,nan,0,196
vsi_question_1569,75,27,7,196,0.06005321443080902,nan,0,196
vsi_question_1569,75,27,8,196,0.037946347147226334,nan,0,196
vsi_question_1569,75,27,9,196,0.03232734277844429,nan,0,196
vsi_question_1569,75,27,10,196,8.892858716080809e-08,nan,0,196
vsi_question_1569,75,27,11,196,0.01287053618580103,nan,0,196
vsi_question_1569,75,27,12,196,0.0014466018183156848,nan,0,196
vsi_question_1569,75,27,13,196,9.302127068622212e-09,nan,0,196
vsi_question_1569,75,27,14,196,0.09417814761400223,nan,0,196
vsi_question_1569,75,27,15,196,0.10647136718034744,nan,0,196
vsi_question_1569,75,27,16,196,0.14398176968097687,nan,0,196
vsi_question_1569,75,27,17,196,0.11706998944282532,nan,0,196
vsi_question_1569,75,27,18,196,0.22187578678131104,nan,0,196
vsi_question_1569,75,27,19,196,0.14600589871406555,nan,0,196
vsi_question_1569,75,27,20,196,0.12802869081497192,nan,0,196
vsi_question_1569,75,27,21,196,0.03086283430457115,nan,0,196
vsi_question_1569,75,27,22,196,0.05887627229094505,nan,0,196
vsi_question_1569,75,27,23,196,0.04881301894783974,nan,0,196
vsi_question_1569,75,27,24,196,0.10204579681158066,nan,0,196
vsi_question_1569,75,27,25,196,0.050210945308208466,nan,0,196
vsi_question_1569,75,27,26,196,0.06115325540304184,nan,0,196
vsi_question_1569,75,27,27,196,0.05790490284562111,nan,0,196
vsi_question_1569,75,27,0,392,0.0,nan,0,0
vsi_question_1569,75,27,1,392,0.0,nan,0,0
vsi_question_1569,75,27,2,392,0.0,nan,0,0
vsi_question_1569,75,27,3,392,0.0,nan,0,0
vsi_question_1569,75,27,4,392,0.0,nan,0,0
vsi_question_1569,75,27,5,392,0.0,nan,0,0
vsi_question_1569,75,27,6,392,0.0,nan,0,0
vsi_question_1569,75,27,7,392,0.0,nan,0,0
vsi_question_1569,75,27,8,392,0.0,nan,0,0
vsi_question_1569,75,27,9,392,0.0,nan,0,0
vsi_question_1569,75,27,10,392,0.0,nan,0,0
vsi_question_1569,75,27,11,392,0.0,nan,0,0
vsi_question_1569,75,27,12,392,0.0,nan,0,0
vsi_question_1569,75,27,13,392,0.0,nan,0,0
vsi_question_1569,75,27,14,392,0.0,nan,0,0
vsi_question_1569,75,27,15,392,0.0,nan,0,0
vsi_question_1569,75,27,16,392,0.0,nan,0,0
vsi_question_1569,75,27,17,392,0.0,nan,0,0
vsi_question_1569,75,27,18,392,0.0,nan,0,0
vsi_question_1569,75,27,19,392,0.0,nan,0,0
vsi_question_1569,75,27,20,392,0.0,nan,0,0
vsi_question_1569,75,27,21,392,0.0,nan,0,0
vsi_question_1569,75,27,22,392,0.0,nan,0,0
vsi_question_1569,75,27,23,392,0.0,nan,0,0
vsi_question_1569,75,27,24,392,0.0,nan,0,0
vsi_question_1569,75,27,25,392,0.0,nan,0,0
vsi_question_1569,75,27,26,392,0.0,nan,0,0
vsi_question_1569,75,27,27,392,0.0,nan,0,0
vsi_question_3722,76,0,0,0,0.13296692073345184,nan,0,392
vsi_question_3722,76,0,1,0,0.11437813192605972,nan,0,392
vsi_question_3722,76,0,2,0,0.20018936693668365,nan,0,392
vsi_question_3722,76,0,3,0,0.25708144903182983,nan,0,392
vsi_question_3722,76,0,4,0,0.09314634650945663,60.86172866821289,1,392
vsi_question_3722,76,0,5,0,0.08815965801477432,nan,0,392
vsi_question_3722,76,0,6,0,0.09787612408399582,nan,0,392
vsi_question_3722,76,0,7,0,0.17059089243412018,nan,0,392
vsi_question_3722,76,0,8,0,0.07350710779428482,55.498077392578125,1,392
vsi_question_3722,76,0,9,0,0.13585101068019867,120.86531066894531,1,392
vsi_question_3722,76,0,10,0,0.22085444629192352,nan,0,392
vsi_question_3722,76,0,11,0,0.1273566484451294,3635.94921875,1,392
vsi_question_3722,76,0,12,0,0.0702093318104744,20.708459854125977,1,392
vsi_question_3722,76,0,13,0,0.06296024471521378,17.7088680267334,1,392
vsi_question_3722,76,0,14,0,0.06517361849546432,nan,0,392
vsi_question_3722,76,0,15,0,0.4378868341445923,nan,0,392
vsi_question_3722,76,0,16,0,0.05740002542734146,nan,0,392
vsi_question_3722,76,0,17,0,0.03499755635857582,nan,0,392
vsi_question_3722,76,0,18,0,0.06483524292707443,nan,0,392
vsi_question_3722,76,0,19,0,0.07419551908969879,nan,0,392
vsi_question_3722,76,0,20,0,0.07514213770627975,nan,0,392
vsi_question_3722,76,0,21,0,0.09721498191356659,4976.9189453125,1,392
vsi_question_3722,76,0,22,0,0.07452051341533661,16.450265884399414,1,392
vsi_question_3722,76,0,23,0,0.14500969648361206,nan,0,392
vsi_question_3722,76,0,24,0,0.15504559874534607,nan,0,392
vsi_question_3722,76,0,25,0,0.08218903094530106,436.292236328125,1,392
vsi_question_3722,76,0,26,0,0.1460733413696289,nan,0,392
vsi_question_3722,76,0,27,0,0.07976210117340088,225.28750610351562,1,392
vsi_question_3722,76,0,0,49,0.1007758304476738,nan,0,343
vsi_question_3722,76,0,1,49,0.025522658601403236,nan,0,343
vsi_question_3722,76,0,2,49,0.16240838170051575,nan,0,343
vsi_question_3722,76,0,3,49,0.14443601667881012,nan,0,343
vsi_question_3722,76,0,4,49,0.06012478098273277,37.1457405090332,1,343
vsi_question_3722,76,0,5,49,0.040188536047935486,nan,0,343
vsi_question_3722,76,0,6,49,0.11933545768260956,nan,0,343
vsi_question_3722,76,0,7,49,0.13532565534114838,nan,0,343
vsi_question_3722,76,0,8,49,0.02794979140162468,28.808820724487305,1,343
vsi_question_3722,76,0,9,49,0.10303649306297302,93.08015441894531,1,343
vsi_question_3722,76,0,10,49,0.07166377454996109,nan,0,343
vsi_question_3722,76,0,11,49,0.0506732314825058,1641.033935546875,1,343
vsi_question_3722,76,0,12,49,0.033414244651794434,11.902571678161621,1,343
vsi_question_3722,76,0,13,49,0.04838854447007179,13.534024238586426,1,343
vsi_question_3722,76,0,14,49,0.05244959145784378,nan,0,343
vsi_question_3722,76,0,15,49,0.011445765383541584,nan,0,343
vsi_question_3722,76,0,16,49,0.041957318782806396,nan,0,343
vsi_question_3722,76,0,17,49,0.01749296300113201,nan,0,343
vsi_question_3722,76,0,18,49,0.04809579625725746,nan,0,343
vsi_question_3722,76,0,19,49,0.046210721135139465,nan,0,343
vsi_question_3722,76,0,20,49,0.04532724991440773,nan,0,343
vsi_question_3722,76,0,21,49,0.024021947756409645,2065.73876953125,1,343
vsi_question_3722,76,0,22,49,0.036207083612680435,9.587645530700684,1,343
vsi_question_3722,76,0,23,49,0.07300347089767456,nan,0,343
vsi_question_3722,76,0,24,49,0.08952309936285019,nan,0,343
vsi_question_3722,76,0,25,49,0.027033068239688873,213.70533752441406,1,343
vsi_question_3722,76,0,26,49,0.06953172385692596,nan,0,343
vsi_question_3722,76,0,27,49,0.029412005096673965,115.28949737548828,1,343
vsi_question_3722,76,0,0,98,0.08288223296403885,nan,0,294
vsi_question_3722,76,0,1,98,0.020814117044210434,nan,0,294
vsi_question_3722,76,0,2,98,0.13458040356636047,nan,0,294
vsi_question_3722,76,0,3,98,0.1238950863480568,nan,0,294
vsi_question_3722,76,0,4,98,0.046562496572732925,28.41132164001465,1,294
vsi_question_3722,76,0,5,98,0.03325390815734863,nan,0,294
vsi_question_3722,76,0,6,98,0.10478398948907852,nan,0,294
vsi_question_3722,76,0,7,98,0.09803511947393417,nan,0,294
vsi_question_3722,76,0,8,98,0.01949026994407177,19.622344970703125,1,294
vsi_question_3722,76,0,9,98,0.07602056860923767,71.61381530761719,1,294
vsi_question_3722,76,0,10,98,0.06703552603721619,nan,0,294
vsi_question_3722,76,0,11,98,0.02575547993183136,956.4739990234375,1,294
vsi_question_3722,76,0,12,98,0.018448764458298683,7.780926704406738,1,294
vsi_question_3722,76,0,13,98,0.03541973978281021,10.398059844970703,1,294
vsi_question_3722,76,0,14,98,0.03757849708199501,nan,0,294
vsi_question_3722,76,0,15,98,0.0005308492691256106,nan,0,294
vsi_question_3722,76,0,16,98,0.018219847232103348,nan,0,294
vsi_question_3722,76,0,17,98,0.010426746681332588,nan,0,294
vsi_question_3722,76,0,18,98,0.03183196112513542,nan,0,294
vsi_question_3722,76,0,19,98,0.028778094798326492,nan,0,294
vsi_question_3722,76,0,20,98,0.024271460250020027,nan,0,294
vsi_question_3722,76,0,21,98,0.009664036333560944,1197.14501953125,1,294
vsi_question_3722,76,0,22,98,0.0207531675696373,6.6484785079956055,1,294
vsi_question_3722,76,0,23,98,0.0368940606713295,nan,0,294
vsi_question_3722,76,0,24,98,0.038123100996017456,nan,0,294
